ds,event,predicted_total,predicted_change,new_prediction
2026-05-22,['hajj_season'],224.16407024879393,8.649341379784119,243.55278593543122
2026-05-22,['hajj_season'],234.56404802302262,8.649341379784119,254.85229329077464
2026-05-24,['hajj_season'],236.67140669628338,6.88062901569941,252.95588817729183
2026-06-03,['no_major_event'],162.5224710664047,0.338894969491326,162.9489256771339

