2026-04-11,['weather_disruptions'],463.39778270914144,-11.852422321267301,408.4739204750654
2026-04-12,['weather_disruptions'],382.5761513953014,-11.663818820246675,337.9531622470808
2026-04-13,['weather_disruptions'],253.61447391346394,-9.467925169044186,229.6024453054721
2026-04-14,['no_major_event'],144.8919801346792,1.196561377988331,147.36257945519793
