ds,event,total,predicted_total,predicted_change,new_prediction
2021-04-26,['corona'],105.0,129.5325266954513,-35.169466072665905,83.97662866622764
2021-04-26,['corona'],57.0,53.42488423197641,-35.169466072665905,34.635637697650424
2021-04-26,['corona'],126.0,130.27637851945272,-35.169466072665905,84.45887177535597
2021-04-26,['corona'],126.0,212.28166523253154,-35.169466072665905,137.62333700008614
2021-04-26,['corona'],114.0,52.2344270266903,-35.169466072665905,33.86385793528702
2021-04-26,['corona'],34.0,95.64092060938707,-35.169466072665905,62.004519484083346
2021-04-26,['corona'],42.0,97.25939233167355,-35.169466072665905,63.05378334310459
2021-04-26,['corona'],107.0,242.9454631575252,-35.169466072665905,157.5028409172583
2021-04-26,['corona'],37.0,150.39051485125796,-35.169466072665905,97.49897375413721
2021-04-26,['corona'],47.0,143.95368624674813,-35.169466072665905,93.32594340184612
2021-04-26,['corona'],105.0,123.6776888447661,-35.169466072665905,80.18090602704878
2021-04-26,['corona'],99.0,141.90914812233714,-35.169466072665905,92.00045841944257
2021-04-26,['corona'],47.0,111.14945502390061,-35.169466072665905,72.05878514931683
2021-04-26,['corona'],148.0,352.71786525554404,-35.169466072665905,228.668875302264
2021-04-26,['corona'],104.0,59.958682410852006,-35.169466072665905,38.871533942749906
2021-04-26,['corona'],192.0,170.1661971660802,-35.169466072665905,110.31965418660984
2021-04-26,['corona'],50.0,114.06113202393249,-35.169466072665905,73.94644089467688
2021-04-26,['corona'],82.0,106.24259648931739,-35.169466072665905,68.87764256228756
2021-04-27,['corona'],99.0,106.38256934556175,-35.366876406267664,68.75837752730493
2021-04-27,['corona'],153.0,130.41635137569708,-35.366876406267664,84.29216157109053
2021-04-27,['corona'],133.0,129.67249955169567,-35.366876406267664,83.81138690232946
2021-04-27,['corona'],139.0,123.81766170101045,-35.366876406267664,80.02722231808347
2021-04-27,['corona'],100.0,154.46835942545397,-35.366876406267664,99.83772566066435
2021-04-27,['corona'],106.0,100.54835541826199,-35.366876406267664,64.98754282895054
2021-04-27,['corona'],77.0,144.0936591029925,-35.366876406267664,93.13223277876848
2021-04-27,['corona'],84.0,111.94298253445193,-35.366876406267664,72.35224625600252
2021-04-27,['corona'],129.0,59.41210131930528,-35.366876406267664,38.39989687534006
2021-04-27,['corona'],149.0,51.68784593514357,-35.366876406267664,33.4074693461993
2021-04-27,['corona'],131.0,147.65046679211636,-35.366876406267664,95.43110868847128
2021-04-27,['corona'],73.0,133.29488925191748,-35.366876406267664,86.15265051432046
2021-04-27,['corona'],112.0,126.8435425621028,-35.366876406267664,81.98294363483238
2021-04-27,['corona'],53.0,106.1767353612479,-35.366876406267664,68.62534059382546
2021-04-27,['corona'],92.0,131.4142398935345,-35.366876406267664,84.93712809015206
2021-04-27,['corona'],173.0,138.22205115295128,-35.366876406267664,89.33722915547892
2021-04-27,['corona'],227.0,190.3895349344953,-35.366876406267664,123.05470342374454
2021-04-27,['corona'],87.0,142.03609048771574,-35.366876406267664,91.80236191263081
2021-04-27,['corona'],134.0,151.38031793759217,-35.366876406267664,97.8418279891889
2021-04-27,['corona'],51.0,52.87830314042968,-35.366876406267664,34.17689902302236
2021-04-27,['corona'],97.0,291.9625285107184,-35.366876406267664,188.70450189971862
2021-04-28,['corona'],51.0,142.30686012334147,-32.50916705125227,96.04408524045249
2021-04-28,['corona'],101.0,135.70636189016568,-32.50916705125227,91.58935400411478
2021-04-28,['corona'],116.0,131.67527892902913,-32.50916705125227,88.86874253678867
2021-04-28,['corona'],94.0,100.5880026790728,-32.50916705125227,67.88768085461493
2021-04-28,['corona'],149.0,356.1857918411653,-32.50916705125227,240.39275775869524
2021-04-28,['corona'],94.0,146.5622826065976,-32.50916705125227,98.91610531989033
2021-04-28,['corona'],90.0,148.2894734595629,-32.50916705125227,100.08180081317121
2021-04-28,['corona'],282.0,175.99597706138567,-32.50916705125227,118.7811508750162
2021-04-28,['corona'],134.0,52.03165607925308,-32.50916705125227,35.116598084915644
2021-04-28,['corona'],98.0,44.78180846933546,-32.50916705125227,30.22361554546736
2021-04-28,['corona'],151.0,144.87732776729095,-32.50916705125227,97.77891526403205
2021-04-28,['corona'],169.0,59.75591146341479,-32.50916705125227,40.329762382774874
2021-04-28,['corona'],83.0,91.29078323955422,-32.50916705125227,61.61291001381093
2021-04-28,['corona'],109.0,113.90857876653118,-32.50916705125227,76.87784860961229
2021-04-28,['corona'],156.0,148.5654684970666,-32.50916705125227,100.26807216287966
2021-04-28,['corona'],51.0,144.59021755829932,-32.50916705125227,97.58514219250272
2021-04-28,['corona'],101.0,97.77348449958883,-32.50916705125227,65.98813909178726
2021-04-28,['corona'],153.0,251.16035232732838,-32.50916705125227,169.51021382272344
2021-04-28,['corona'],57.0,154.0628560493665,-32.50916705125227,103.97830481234764
2021-04-28,['corona'],125.0,104.0660170894513,-32.50916705125227,70.23502175025685
2021-04-28,['corona'],141.0,127.29585133508627,-32.50916705125227,85.91303037524933
2021-04-28,['corona'],135.0,132.92185826191002,-32.50916705125227,89.71006931191693
2021-04-28,['corona'],40.0,53.22211328453919,-32.50916705125227,35.92004756866162
2021-04-29,['corona'],151.0,127.66372263722987,-36.197443192882545,81.45271915769946
2021-04-29,['corona'],106.0,114.16093703673694,-36.197443192882545,72.83759670440168
2021-04-29,['corona'],162.0,58.090255520145696,-36.197443192882545,37.063068277640646
2021-04-29,['corona'],152.0,104.14685533336909,-36.197443192882545,66.44835653689925
2021-04-29,['corona'],92.0,91.89113313953555,-36.197443192882545,58.62889242205611
2021-04-29,['corona'],122.0,156.3028580618953,-36.197443192882545,99.72521980608893
2021-04-29,['corona'],312.0,176.90149953026,-36.197443192882545,112.86767973043676
2021-04-29,['corona'],133.0,156.90502106025045,-36.197443192882545,100.1094151951859
2021-04-29,['corona'],165.0,141.77502829006363,-36.197443192882545,90.4560929630747
2021-04-29,['corona'],107.0,129.98471589660977,-36.197443192882545,82.93357220050468
2021-04-29,['corona'],32.0,53.52569141019243,-36.197443192882545,34.150759668390414
2021-04-29,['corona'],128.0,273.197151876554,-36.197443192882545,174.30676802146533
2021-04-29,['corona'],164.0,145.22058140525272,-36.197443192882545,92.65444394671262
2021-04-29,['corona'],38.0,73.48785617316152,-36.197443192882545,46.88713118121415
2021-04-29,['corona'],165.0,146.91050029183043,-36.197443192882545,93.73265540431558
2021-04-29,['corona'],173.0,148.91368618229944,-36.197443192882545,95.01073922003422
2021-04-29,['corona'],136.0,251.2310329769897,-36.197443192882545,160.29182253225184
2021-04-29,['corona'],144.0,60.05948958906803,-36.197443192882545,38.319489963129925
2021-04-29,['corona'],72.0,52.33523420490632,-36.197443192882545,33.39121753372332
2021-04-29,['corona'],142.0,132.02349661426197,-36.197443192882545,84.23436642605729
2021-04-29,['corona'],144.0,153.53331678791744,-36.197443192882545,97.95818166146263
2021-04-29,['corona'],58.0,109.37148277518435,-36.197443192882545,69.78180242842369
2021-04-29,['corona'],148.0,133.28972956405352,-36.197443192882545,85.04225542315848
2021-04-29,['corona'],131.0,151.85821028902515,-36.197443192882545,96.88942088592717
2021-04-29,['corona'],167.0,162.0133452315483,-36.197443192882545,103.36865662646993
2021-04-30,['corona'],146.0,151.7082338058189,-37.386529770502314,94.98978980970315
2021-04-30,['corona'],97.0,153.60926476962572,-37.386529770502314,96.18009126627987
2021-04-30,['corona'],151.0,129.4187846921,-37.386529770502314,81.03359222456572
2021-04-30,['corona'],123.0,251.13011099402092,-37.386529770502314,157.2412772845458
2021-04-30,['corona'],122.0,134.6612882606122,-37.386529770502314,84.31610563571647
2021-04-30,['corona'],218.0,184.1607926017233,-37.386529770502314,115.30946305008699
2021-04-30,['corona'],138.0,45.033105372857136,-37.386529770502314,28.196790026052224
2021-04-30,['corona'],241.0,357.4377163014563,-37.386529770502314,223.80415808540872
2021-04-30,['corona'],49.0,55.23050327556296,-37.386529770502314,34.581734726046356
2021-04-30,['corona'],110.0,100.19195174807498,-37.386529770502314,62.73365788013361
2021-04-30,['corona'],162.0,161.6054959933225,-37.386529770502314,101.18680912301106
2021-04-30,['corona'],120.0,134.3797478741125,-37.386529770502314,84.13982342963148
2021-04-30,['corona'],103.0,149.78985938455585,-37.386529770502314,93.78862901255532
2021-04-30,['corona'],71.0,55.30947638113168,-37.386529770502314,34.63118252799094
2021-04-30,['corona'],122.0,104.57582996588056,-37.386529770502314,65.47855616293674
2021-04-30,['corona'],164.0,103.43928059636944,-37.386529770502314,64.76692316181435
2021-04-30,['corona'],126.0,117.30376006026117,-37.386529770502314,73.44795488341302
2021-04-30,['corona'],151.0,152.424907589443,-37.386529770502314,95.43852413585525
2021-04-30,['corona'],174.0,141.26995361410903,-37.386529770502314,88.45402034939534
2021-04-30,['corona'],138.0,62.20753831813305,-37.386529770502314,38.9502984853276
2021-04-30,['corona'],48.0,110.88766904059392,-37.386529770502314,69.43061764291619
2021-04-30,['corona'],159.0,149.8296804971417,-37.386529770502314,93.81356239302931
2021-04-30,['corona'],102.0,132.48230705626204,-37.386529770502314,82.95176988802434
2021-04-30,['corona'],172.0,148.45609334089494,-37.386529770502314,92.95351180787654
2021-04-30,['corona'],169.0,146.09500034737525,-37.386529770502314,91.47514954928833
2021-04-30,['corona'],172.0,153.89705723697017,-37.386529770502314,96.36028811714333
2021-04-30,['corona'],115.0,119.41958220254055,-37.386529770502314,74.77274455057824
2021-04-30,['corona'],162.0,40.072236508139966,-37.386529770502314,25.09061787631812
2021-07-01,['corona'],162.0,148.8134626478824,-25.73703196345492,110.51329420027287
2021-07-01,['corona'],199.0,264.8241007321688,-25.73703196345492,196.66623727979848
2021-07-01,['corona'],143.0,93.46008847277498,-25.73703196345492,69.40623562946364
2021-07-01,['corona'],94.0,84.05389457290146,-25.73703196345492,62.42091686014511
2021-07-01,['corona'],62.0,123.89831423646963,-25.73703196345492,92.01056549924763
2021-07-01,['corona'],75.0,141.405253628344,-25.73703196345492,105.01173830401262
2021-07-01,['corona'],167.0,134.6662905600795,-25.73703196345492,100.00718431463277
2021-07-01,['corona'],67.0,51.932735929373635,-25.73703196345492,38.56679108373411
2021-07-01,['corona'],21.0,98.89480189130148,-25.73703196345492,73.4422151183418
2021-07-01,['corona'],296.0,94.47498494548348,-25.73703196345492,70.15992787259518
2021-07-01,['corona'],200.0,182.1927847015095,-25.73703196345492,135.3017694677734
2021-07-01,['corona'],162.0,101.72739490111749,-25.73703196345492,75.54578275982688
2021-07-01,['corona'],60.0,148.61065251281715,-25.73703196345492,110.36268137449449
