ds,event,predicted_total,predicted_change,new_prediction
2022-11-24,['diwali'],135.18827848426673,22.58222500938712,165.7167997179007
2022-11-24,['diwali'],101.49706433846944,22.58222500938712,124.41735978530502
2022-11-24,['diwali'],412.9116747594395,22.58222500938712,506.1563182436448
2022-11-27,['no_major_event'],170.05260680995139,1.0828422302378637,171.8940082501099
